Time,Gesture,Hand,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W
12.05495,2,Right,0.9947883,2.147541,-0.2707409,-0.3746683,0.2832788,0.4887243,0.7352043
12.06597,2,Right,0.9905766,2.154456,-0.2706182,-0.3801944,0.2794708,0.4922564,0.7314588
12.07724,2,Right,0.9878884,2.160527,-0.2716843,-0.3859684,0.2828006,0.4957606,0.7247576
12.08768,2,Right,0.9842783,2.167102,-0.2725348,-0.391257,0.2807721,0.4992859,0.7202767
12.09921,2,Right,0.9808114,2.174293,-0.2739378,-0.3977909,0.2814922,0.5075792,0.7105547
12.1103,2,Right,0.9778665,2.181182,-0.2761069,-0.4040084,0.2818506,0.5139685,0.7022634
12.1213,2,Right,0.9752209,2.188113,-0.278646,-0.4098882,0.2834651,0.5198334,0.6938388
12.13273,2,Right,0.9728144,2.19488,-0.2821247,-0.4161958,0.2873369,0.5248648,0.6846427
12.14361,2,Right,0.970081,2.201288,-0.2857318,-0.4223792,0.2888602,0.5290065,0.6769843
12.15513,2,Right,0.9683737,2.207848,-0.2897888,-0.4301107,0.292676,0.5310481,0.6688299
12.16554,2,Right,0.9673151,2.213606,-0.2938867,-0.4369553,0.2960622,0.5325511,0.6616696
12.177,2,Right,0.9653561,2.220053,-0.2991282,-0.444309,0.2992795,0.5345712,0.6536473
12.18796,2,Right,0.965286,2.225524,-0.3039441,-0.4510611,0.3041974,0.533962,0.6472189
12.19911,2,Right,0.9658387,2.229776,-0.3077916,-0.4535683,0.3134339,0.5346904,0.6404226
12.21041,2,Right,0.9659544,2.234098,-0.3132256,-0.4567569,0.3213343,0.5342864,0.6345513
12.22159,2,Right,0.9659839,2.238048,-0.3189338,-0.4603983,0.3288598,0.5343177,0.6280041
12.23259,2,Right,0.9659832,2.2419,-0.3248061,-0.4645921,0.3346254,0.5351639,0.6211116
12.24417,2,Right,0.9664208,2.245523,-0.3304662,-0.4677368,0.3421022,0.5358702,0.614029
12.25471,2,Right,0.9672639,2.247952,-0.3357787,-0.4690511,0.3489364,0.5376306,0.6076083
12.266,2,Right,0.9676639,2.250628,-0.3422802,-0.4725809,0.3549387,0.5386897,0.6004158
12.27763,2,Right,0.9687219,2.25281,-0.3483868,-0.470692,0.3619198,0.5428415,0.593958
12.28792,2,Right,0.9696773,2.254122,-0.3546315,-0.4716066,0.3677699,0.5451508,0.5874888
12.29909,2,Right,0.9714879,2.255636,-0.3613535,-0.4701089,0.3755769,0.5479518,0.5811096
12.31038,2,Right,0.9727938,2.256459,-0.3682728,-0.4705791,0.3826297,0.5497577,0.5743834
